1/21/2016,17:55:00,Thefts,4700 KINGSESSING AVE,-75.21392713,39.94398868
2/18/2016,16:43:00,Thefts,13300 PROCTOR RD 2,-75.0095908,40.1259498
2/7/2016,12:39:00,Theft from Vehicle,7200 LEONARD ST,-75.05722846,40.04580692
2/8/2016,6:40:00,Theft from Vehicle,900 DICKINSON ST,-75.16034082,39.93064591
2/9/2016,17:57:00,Theft from Vehicle,2500 E NORRIS ST,-75.12461356,39.97514078
2/12/2016,20:03:00,Theft from Vehicle,4500 TEESDALE ST,-75.03505145,40.03154334
2/11/2016,14:14:00,Thefts,4200 DISSTON ST,-75.04575092,40.03098377
2/12/2016,22:49:00,Thefts,5900 MC CALLUM ST,-75.17881319,40.03711376
2/13/2016,22:13:00,Thefts,6300 ELMWOOD AVE,-75.22816802,39.92377992
1/22/2016,14:08:00,Theft from Vehicle,2100 PARKWYN RD,-75.22384606,39.99026102
1/28/2016,20:15:00,Theft from Vehicle,400 WALNUT ST,-75.1492441,39.94744655
2/7/2016,8:55:00,Theft from Vehicle,7700 E ROOSEVELT BLVD,-75.05013875,40.05258377
2/16/2016,22:43:00,Theft from Vehicle,3300 FOX ST,-75.18257194,40.01812209
1/22/2016,10:59:00,Theft from Vehicle,2000 N 52ND ST,-75.2280568,39.98866003
1/23/2016,19:39:00,Theft from Vehicle,1800 W ASHDALE ST,-75.15371788,40.03100975
1/26/2016,16:51:00,Theft from Vehicle,3600 CANBY DR,-74.96717067,40.09454165
1/26/2016,23:02:00,Theft from Vehicle,6500 N SMEDLEY ST,-75.14569251,40.05323735
1/21/2016,23:25:00,Theft from Vehicle,300 BELGRADE ST,-75.13235844,39.97306694
1/25/2016,14:03:00,Thefts,1300 CHESTNUT ST,-75.16302656,39.95071056
1/28/2016,19:44:00,Thefts,100 S 36TH ST,-75.19457759,39.95441812
2/2/2016,18:27:00,Thefts,2100 COTTMAN AVE,-75.06379203,40.04996942
2/3/2016,6:48:00,Thefts,900 WALNUT ST,-75.15651089,39.94834307
2/8/2016,18:39:00,Thefts,2300 COTTMAN AVE,-75.05838166,40.04686772
2/11/2016,14:37:00,Thefts,4000 MONUMENT RD,-75.21348943,40.006611
2/14/2016,16:58:00,Thefts,3600 WALNUT ST,-75.19491393,39.95320936
2/18/2016,20:26:00,Thefts,7400 BUSTLETON AV,-75.0581373,40.04990789
1/26/2016,18:08:00,Theft from Vehicle,N BROAD ST / W GIRARD AV,-75.15944379,39.97147633
1/27/2016,13:38:00,Theft from Vehicle,2300 FAIRMOUNT AV,-75.17597084,39.96731449
1/30/2016,11:44:00,Theft from Vehicle,3100 E THOMPSON ST,-75.10544551,39.98350031
2/5/2016,20:02:00,Theft from Vehicle,12100 MEDFORD RD,-74.97998941,40.09683075
2/9/2016,11:21:00,Theft from Vehicle,1500 N 52ND ST,-75.2258585,39.97856803
2/10/2016,8:59:00,Theft from Vehicle,400 PINEWOOD PL,-75.02114079,40.12418582
2/12/2016,14:01:00,Theft from Vehicle,1600 67TH AV,-75.14552468,40.05566919
1/31/2016,10:51:00,Thefts,2300 MEMPHIS ST,-75.12592234,39.97901662
2/2/2016,16:20:00,Thefts,5700 WAYNE AV,-75.17966092,40.03215576
2/4/2016,10:15:00,Thefts,3300 MARKET ST,-75.19067375,39.95570929
2/5/2016,9:42:00,Thefts,1600 S BROAD ST,-75.16827489,39.93044646
2/11/2016,22:37:00,Thefts,1600 COTTMAN AV,-75.07233256,40.05485483
2/17/2016,17:15:00,Thefts,200 LOCUST ST,-75.14483761,39.94505239
1/28/2016,1:45:00,Thefts,1400 BLEIGH AVE,-75.07357532,40.05826549
1/21/2016,11:29:00,Theft from Vehicle,900 N FRONT ST,-75.13777309,39.96378178
2/1/2016,16:52:00,Theft from Vehicle,1500 CLEARVIEW ST,-75.14632486,40.04076787
2/2/2016,22:48:00,Theft from Vehicle,500 E ONTARIO ST,-75.12059015,40.00055142
2/8/2016,7:30:00,Theft from Vehicle,14000 TOWNSEND RD,-74.97081377,40.11270304
2/5/2016,13:57:00,Thefts,600 E THOMPSON ST,-75.12728223,39.97299436
2/5/2016,19:35:00,Thefts,3100 COTTMAN AVE,-75.0483936,40.04111109
2/7/2016,16:10:00,Thefts,2500 S SHERIDAN ST,-75.15879543,39.91782817
2/8/2016,15:36:00,Thefts,5600 DIAMOND ST,-75.23489442,39.98765325
2/8/2016,15:58:00,Thefts,1100 W MONTGOMERY AVE,-75.15303353,39.9796004
2/9/2016,16:25:00,Thefts,0 E ALLEN ST,-75.13642837,39.9660276
1/22/2016,21:20:00,Thefts,7200 E ROOSEVELT BLVD,-75.05643657,40.04307426
2/12/2016,23:04:00,Thefts,3400 WALNUT ST,-75.19252122,39.95291318
2/13/2016,16:30:00,Thefts,1200 FRANKFORD AVE,-75.13448411,39.96883522
1/28/2016,21:32:00,Thefts,1400 CECIL B MOORE AV,-75.15819744,39.97869079
2/16/2016,12:35:00,Thefts,200 HANSON ST,-75.2185829,39.95606495
2/18/2016,10:24:00,Thefts,7600 E ROOSEVELT BLVD,-75.05075473,40.049657
2/18/2016,16:36:00,Thefts,1500 N BROAD ST,-75.1582878,39.97724066
2/1/2016,8:37:00,Thefts,1400 OLNEY,-75.14481974,40.03904734
2/1/2016,13:45:00,Thefts,3900 WALNUT ST,-75.2018695,39.95407373
2/4/2016,19:59:00,Thefts,3200 CHESTNUT ST,-75.18746822,39.95376336
2/3/2016,10:19:00,Theft from Vehicle,1300 W GIRARD AV,-75.15789341,39.97122978
2/5/2016,17:07:00,Thefts,6100 WOODLAND AV,-75.23019056,39.92843104
2/9/2016,17:42:00,Thefts,1500 N 52ND ST,-75.2258585,39.97856803
2/11/2016,15:42:00,Thefts,4000 MONUMENT RD,-75.21348943,40.006611
2/12/2016,13:36:00,Thefts,900 WALNUT ST,-75.15651089,39.94834307
2/12/2016,14:08:00,Thefts,ACADEMY RD / BYBERRY RD,-74.97678627,40.0959784
1/21/2016,21:54:00,Thefts,3400 SPRUCE ST,-75.19396678,39.95058743
2/16/2016,16:28:00,Thefts,2300 COTTMAN AVE,-75.05838166,40.04686772
2/17/2016,3:18:00,Thefts,3900 ARAMINGO AV,-75.08934465,39.99729256
2/17/2016,14:53:00,Thefts,1300 MARKET ST,-75.16148534,39.95207291
1/22/2016,0:03:00,Thefts,1500 N BROAD ST,-75.15846537,39.97589556
1/21/2016,18:19:00,Theft from Vehicle,2800 N AMERICAN ST,-75.13585424,39.99321548
1/28/2016,18:32:00,Thefts,1500 N BROAD ST,-75.15846537,39.97589556
1/28/2016,19:30:00,Thefts,2100 W LEHIGH AVE,-75.16663362,39.99555113
2/3/2016,14:28:00,Thefts,1300 MARKET ST,-75.16148534,39.95207291
2/4/2016,19:25:00,Thefts,1300 FRANKLIN MILLS CIR,-74.95935674,40.08570055
1/28/2016,22:41:00,Theft from Vehicle,6000 E WISTER ST,-75.15808338,40.04636275
1/21/2016,14:09:00,Thefts,300 S 41ST ST,-75.20567001,39.95140131
1/21/2016,21:58:00,Thefts,6800 GLENLOCH ST,-75.04498153,40.02729343
1/22/2016,15:47:00,Thefts,1400 S BEULAH ST,-75.1569908,39.9312001
1/29/2016,3:56:00,Thefts,2400 S ALDER ST,-75.16453635,39.91867997
2/1/2016,14:37:00,Thefts,4000 CONSHOHOCKEN AVE 603,-75.21441413,40.00150493
2/7/2016,17:18:00,Thefts,200 W MOUNT PLEASANT AV,-75.19232833,40.05579264
2/12/2016,19:56:00,Thefts,6200 WOODLAND AV,-75.23118196,39.92771787
2/16/2016,10:09:00,Thefts,4700 LANSING ST,-75.02744339,40.03312127
2/16/2016,10:33:00,Thefts,10700 LOCKART RD 1,-75.03892902,40.11767568
2/17/2016,7:24:00,Thefts,5200 N SYDENHAM ST,-75.1484093,40.03340034
1/29/2016,19:20:00,Thefts,5600 CITY AV,-75.23907712,39.99527233
1/29/2016,13:42:00,Theft from Vehicle,6500 ELMWOOD AV,-75.23033047,39.92215355
2/6/2016,0:29:00,Theft from Vehicle,0 POPLAR ST,-75.13568398,39.96209151
2/7/2016,12:01:00,Theft from Vehicle,2100 E ALBERT ST,-75.12243385,39.98445367
2/11/2016,13:22:00,Theft from Vehicle,2300 E ALBERT ST,-75.11946217,39.98123721
2/18/2016,10:14:00,Thefts,2100 OAKMONT,-75.06012154,40.05362259
2/16/2016,9:17:00,Thefts,1500 S BROAD ST,-75.16824688,39.93057769
2/4/2016,21:31:00,Thefts,2100 COTTMAN AVE,-75.06379203,40.04996942
2/6/2016,17:07:00,Thefts,2700 CASTOR AVE,-75.09067589,39.99034326
1/22/2016,16:12:00,Thefts,3700 SPRUCE ST,-75.1981394,39.95108745
1/26/2016,1:07:00,Thefts,2200 W ALLEGHENY AVE,-75.16593895,40.00324108
2/1/2016,10:55:00,Thefts,100 W CHELTEN AVE,-75.17766129,40.03290922
2/2/2016,16:56:00,Thefts,2300 COTTMAN AVE,-75.05838166,40.04686772
1/29/2016,13:36:00,Theft from Vehicle,6800 OGONTZ AV,-75.14916611,40.05841533
2/1/2016,10:49:00,Theft from Vehicle,16TH JEFFERSON ST,-75.13493191,39.9730261
2/2/2016,9:06:00,Theft from Vehicle,0 W PENN ST,-75.17046394,40.03121997
2/4/2016,11:34:00,Theft from Vehicle,500 BURGESS ST,-75.02603991,40.11716039
1/25/2016,17:04:00,Thefts,5900 N 19TH ST,-75.15211892,40.04390169
1/30/2016,23:24:00,Thefts,1400 CECIL B MOORE AV,-75.15843168,39.97880513
2/4/2016,0:25:00,Thefts,700 CATHEDRAL RD,-75.23956775,40.06403319
2/16/2016,8:19:00,Theft from Vehicle,800 N WOODSTOCK ST,-75.17187082,39.96937935
2/17/2016,16:17:00,Theft from Vehicle,12100 ASTER RD,-74.98144773,40.09825767
2/9/2016,10:48:00,Thefts,2800 N 19TH ST,-75.16222092,39.99667038
2/1/2016,15:10:00,Theft from Vehicle,N CARLISLE ST / MASTER ST,-75.15976227,39.97460999
2/3/2016,22:16:00,Theft from Vehicle,1300 E MONTGOMERY AV,-75.12797912,39.97284088
2/9/2016,8:10:00,Theft from Vehicle,3200 TEESDALE ST,-75.0453336,40.04026425
2/15/2016,10:46:00,Theft from Vehicle,1800 S 12TH ST,-75.16539196,39.92701375
2/6/2016,14:22:00,Thefts,200 S MELVILLE ST,-75.21283331,39.95534765
1/21/2016,9:54:00,Theft from Vehicle,5100 N 15TH ST,-75.14812868,40.03096926
1/21/2016,18:35:00,Thefts,1300 MARKET ST,-75.16148534,39.95207291
2/2/2016,15:55:00,Thefts,1300 MARKET ST,-75.16148534,39.95207291
2/11/2016,15:38:00,Thefts,11000 E ROOSEVELT BLVD,-75.00796053,40.10074494
2/11/2016,18:19:00,Thefts,1300 MARKET ST,-75.16148534,39.95207291
2/16/2016,15:53:00,Thefts,1600 FRANKLIN MILLS CIR,-74.95883739,40.08825281
2/15/2016,6:09:00,Theft from Vehicle,1400 W GIRARD AVE,-75.16027304,39.9715412
2/15/2016,10:38:00,Theft from Vehicle,7800 ALGON AV,-75.06576653,40.06332793
2/16/2016,22:38:00,Theft from Vehicle,0 S 34TH ST,-75.19158215,39.95503298
2/18/2016,14:23:00,Theft from Vehicle,2100 GLENDALE AV 217,-75.05664081,40.05537824
2/18/2016,21:09:00,Theft from Vehicle,6500 CHEROKEE ST,-75.18787021,40.0458434
1/22/2016,17:03:00,Theft from Vehicle,4200 BLEIGH AV,-75.03674417,40.03647485
2/2/2016,20:24:00,Theft from Vehicle,11000 KNIGHTS RD,-74.97461772,40.08353098
2/3/2016,17:59:00,Theft from Vehicle,2600 E BOSTON ST,-75.1223304,39.97680914
2/10/2016,15:34:00,Theft from Vehicle,5600 LANCASTER AV,-75.23604367,39.98089041
1/30/2016,15:04:00,Thefts,2500 E SOMERSET ST,-75.11391894,39.98158298
2/4/2016,10:09:00,Thefts,1800 E PASSYUNK AV,-75.16614009,39.92767842
1/29/2016,19:51:00,Thefts,2200 S BROAD ST,-75.16983795,39.92309553
2/4/2016,17:41:00,Thefts,1300 CHESTNUT ST,-75.16180744,39.95064779
2/9/2016,20:14:00,Thefts,1300 CHESTNUT ST,-75.16262301,39.95065931
2/10/2016,16:13:00,Thefts,100 S 13TH ST,-75.16199229,39.94980768
2/12/2016,14:36:00,Thefts,100 S 13TH ST,-75.16210438,39.94940327
2/13/2016,12:09:00,Thefts,12300 ACADEMY RD,-74.97672848,40.09595565
2/16/2016,13:49:00,Thefts,5800 LANCASTER AV,-75.23897945,39.98188418
1/26/2016,17:28:00,Thefts,1100 S 09TH ST,-75.15858501,39.93590031
1/29/2016,8:48:00,Theft from Vehicle,3500 SALMON ST,-75.09292253,39.98821283
1/31/2016,9:10:00,Theft from Vehicle,2700 N 46TH ST,-75.2225627,40.00130685
2/3/2016,10:47:00,Theft from Vehicle,5700 KEMBLE AVE,-75.15149762,40.04068514
2/5/2016,9:03:00,Theft from Vehicle,6100 WHEELER ST,-75.22604589,39.92666322
2/10/2016,8:37:00,Theft from Vehicle,2600 E HAGERT ST,-75.12078638,39.97661174
1/25/2016,20:42:00,Thefts,5900 N NORWOOD ST,-75.15668673,40.04501269
2/12/2016,15:49:00,Thefts,N FRONT ST / E LEHIGH AV,-75.13090066,39.99089913
1/31/2016,11:14:00,Thefts,400 S 45TH ST,-75.21255749,39.9513303
2/17/2016,10:41:00,Thefts,3400 SPRUCE ST,-75.19396678,39.95058743
2/17/2016,12:04:00,Thefts,1900 W OLNEY AVE,-75.15287212,40.03926489
2/17/2016,18:07:00,Thefts,3000 EDGEMONT ST,-75.10660154,39.98199302
2/4/2016,22:15:00,Thefts,300 S 34TH ST,-75.19264443,39.95043844
2/10/2016,8:57:00,Theft from Vehicle,2500 E ANN ST,-75.11058104,39.98418804
2/12/2016,7:42:00,Theft from Vehicle,1900 WALLACE ST,-75.1688633,39.96611892
2/12/2016,8:33:00,Theft from Vehicle,1200 S CLARION ST,-75.16580364,39.93427341
2/8/2016,17:24:00,Thefts,1500 N BROAD ST,-75.15846537,39.97589556
2/9/2016,12:15:00,Thefts,7700 FRANKFORD AVE,-75.03299839,40.03959396
2/10/2016,13:29:00,Thefts,1500 N BROAD ST,-75.15846537,39.97589556
2/10/2016,17:23:00,Thefts,2100 COTTMAN AV,-75.06294595,40.04942531
2/10/2016,17:35:00,Thefts,2700 CASTOR AVE,-75.09067589,39.99034326
2/12/2016,15:21:00,Thefts,2500 ARAMINGO AV,-75.11884238,39.97826308
2/13/2016,10:43:00,Theft from Vehicle,2700 E THOMPSON ST,-75.1147396,39.97863583
2/16/2016,2:34:00,Theft from Vehicle,3300 GLENVIEW ST,-75.05102735,40.03324969
1/22/2016,13:56:00,Thefts,1700 W OLNEY AV,-75.15103082,40.03902444
2/13/2016,6:43:00,Thefts,4300 LOCUST ST,-75.20924607,39.95372264
2/15/2016,16:18:00,Thefts,1400 E PASSYUNK AVE,-75.16099829,39.93194907
1/22/2016,11:58:00,Thefts,7400 OXFORD AVE,-75.08357604,40.06414592
1/26/2016,17:01:00,Thefts,4000 MONUMENT RD,-75.21348943,40.006611
1/27/2016,11:51:00,Thefts,2500 ARAMINGO AVE,-75.11859608,39.97879932
1/29/2016,12:58:00,Thefts,3800 ARAMINGO AV,-75.09156492,39.99612147
2/1/2016,12:08:00,Thefts,300 S 13TH ST,-75.16264342,39.9464097
2/1/2016,13:44:00,Thefts,3900 ARAMINGO AVE,-75.08934465,39.99729256
1/28/2016,19:32:00,Theft from Vehicle,1400 N CARLISLE ST,-75.15973815,39.9749825
1/25/2016,12:26:00,Thefts,3400 SPRUCE ST,-75.19396678,39.95058743
1/28/2016,16:50:00,Thefts,1600 N BROAD ST,-75.15828562,39.97733954
2/5/2016,4:17:00,Thefts,5200 W BERKS ST,-75.22800191,39.98664873
2/6/2016,21:26:00,Thefts,3700 ARAMINGO AV,-75.09442086,39.99461658
2/15/2016,1:19:00,Thefts,4000 WALNUT ST,-75.2028999,39.95411698
1/26/2016,18:33:00,Thefts,1100 SPRUCE ST,-75.16102624,39.94656732
2/4/2016,21:14:00,Thefts,2600 FRANKFORD AV,-75.123497,39.98597265
2/6/2016,19:07:00,Thefts,1700 FAIRMOUNT AV,-75.16608123,39.9671299
2/12/2016,13:45:00,Thefts,3400 SPRUCE ST,-75.19396678,39.95058743
2/13/2016,15:40:00,Thefts,1300 SANSOM ST,-75.16245041,39.949952
2/10/2016,9:50:00,Thefts,2700 N AMERICAN ST,-75.1360431,39.99185878
2/13/2016,1:42:00,Thefts,7900 FRANKFORD AVE,-75.02990727,40.04072611
1/27/2016,8:30:00,Thefts,2100 E LEHIGH AVE,-75.12062614,39.98510325
2/3/2016,12:07:00,Thefts,6400 DICKS AV,-75.2274664,39.91984477
1/26/2016,20:11:00,Theft from Vehicle,4800 BEAUMONT ST,-75.21894468,39.94757733
1/28/2016,16:45:00,Theft from Vehicle,1200 JACKSON ST,-75.16632186,39.92263919
1/29/2016,11:31:00,Theft from Vehicle,4500 VISTA ST,-75.03218827,40.03296367
1/31/2016,11:42:00,Theft from Vehicle,1500 S 20TH ST,-75.17781645,39.93243283
1/31/2016,12:38:00,Theft from Vehicle,1500 INGERSOLL ST,-75.16065923,39.97411795
1/25/2016,15:47:00,Thefts,8500 PARKWOOD LA,-75.22887007,40.06115765
1/26/2016,17:11:00,Thefts,7300 BROUS AV,-75.05225376,40.04332642
1/26/2016,23:06:00,Thefts,3400 N 03RD ST,-75.13478916,40.00316731
2/14/2016,7:44:00,Theft from Vehicle,300 W HORTTER ST,-75.188739,40.0462931
2/15/2016,9:47:00,Theft from Vehicle,2400 N COLLEGE AV,-75.17546536,39.97446963
2/18/2016,1:38:00,Thefts,6200 WOODLAND AVE,-75.23075894,39.92802973
2/4/2016,22:26:00,Thefts,2500 E DAUPHIN ST,-75.12378909,39.97561795
2/17/2016,21:13:00,Thefts,1700 S RUBY ST,-75.21758484,39.93667058
2/11/2016,18:32:00,Theft from Vehicle,100 W TIOGA ST,-75.13064917,40.00347384
2/13/2016,22:48:00,Theft from Vehicle,3500 ARAMINGO AVE,-75.09926579,39.99226586
2/16/2016,15:40:00,Theft from Vehicle,3200 S 61ST ST,-75.21102374,39.91921489
2/16/2016,18:43:00,Theft from Vehicle,2300 S 63RD ST,-75.23054357,39.92635318
1/21/2016,10:28:00,Theft from Vehicle,1500 S 09TH ST,-75.15973997,39.93059964
1/22/2016,7:03:00,Theft from Vehicle,4600 DISSTON ST,-75.04304036,40.02758232
1/28/2016,20:13:00,Thefts,6000 N BROAD ST,-75.14359514,40.04448079
2/2/2016,13:20:00,Thefts,1800 FRANKLIN MILLS CIR 163,-74.95796939,40.09394186
2/3/2016,18:15:00,Thefts,2300 COTTMAN AVE,-75.05838166,40.04686772
2/3/2016,20:30:00,Thefts,7300 BUSTLETON AVE,-75.0599353,40.04784142
2/4/2016,19:15:00,Thefts,2100 COTTMAN AV,-75.06387549,40.05000883
2/11/2016,17:51:00,Thefts,7900 CASTOR AVE,-75.05621041,40.06184747
2/13/2016,15:48:00,Thefts,4300 BYBERRY RD,-74.96476318,40.08230141
2/15/2016,16:34:00,Thefts,2300 COTTMAN AVE,-75.05838166,40.04686772
2/16/2016,20:20:00,Thefts,1800 FRANKLIN MILLS CIR 163,-74.95796939,40.09394186
2/15/2016,10:52:00,Theft from Vehicle,700 GAUL ST,-75.12732811,39.97563856
2/18/2016,9:43:00,Theft from Vehicle,100 W CHELTEN AV,-75.17864734,40.03194811
1/24/2016,12:57:00,Theft from Vehicle,1500 OGDEN ST,-75.16305955,39.9700495
1/25/2016,9:26:00,Theft from Vehicle,800 E GIRARD AV,-75.12482278,39.97219939
1/27/2016,8:08:00,Theft from Vehicle,600 N 17TH ST,-75.16599535,39.96442435
1/30/2016,4:11:00,Theft from Vehicle,3000 CASTOR AVE,-75.08458818,39.98342743
2/2/2016,10:10:00,Theft from Vehicle,5600 WYNDALE AVE,-75.2371895,39.98896402
2/2/2016,10:12:00,Theft from Vehicle,2000 E CUMBERLAND ST,-75.12704228,39.9846933
2/3/2016,18:56:00,Theft from Vehicle,COTTMAN AV / BUSTLETON AV,-75.059939,40.0477604
2/8/2016,1:00:00,Theft from Vehicle,1900 W OXFORD ST,-75.16617802,39.97836199
2/8/2016,11:53:00,Theft from Vehicle,2500 S 62ND ST,-75.22636675,39.92495427
2/11/2016,8:56:00,Theft from Vehicle,2600 WHEATSHEAF LA,-75.08666882,39.9935087
2/12/2016,18:04:00,Theft from Vehicle,200 W LIPPINCOTT ST,-75.13348114,39.99810814
1/21/2016,14:05:00,Thefts,200 S 06TH ST,-75.15116515,39.94770649
1/21/2016,17:01:00,Thefts,4200 OSAGE AVE,-75.20725597,39.95043936
2/1/2016,12:42:00,Thefts,100 S 02ND ST,-75.14422465,39.94749588
2/11/2016,12:12:00,Thefts,200 W ALLEGHENY AV,-75.13380621,39.99917784
2/17/2016,9:51:00,Thefts,1000 FRANKFORD AVE,-75.13436881,39.96724911
2/18/2016,14:50:00,Thefts,S 34TH ST / CHESTNUT ST,-75.19178137,39.95433877
1/28/2016,8:06:00,Theft from Vehicle,4800 KINGSESSING AV,-75.21524954,39.94315392
2/5/2016,8:50:00,Theft from Vehicle,200 LAWNBROOK RD,-74.9745941,40.07269169
2/5/2016,15:31:00,Thefts,1800 S CONESTOGA ST,-75.21884126,39.93503458
2/5/2016,23:48:00,Thefts,900 S 49TH ST,-75.21814788,39.94561589
2/6/2016,16:43:00,Thefts,7200 GERMANTOWN AV,-75.19092798,40.05994442
2/9/2016,7:24:00,Thefts,3100 LUDLOW ST,-75.18635005,39.95436089
1/23/2016,15:49:00,Thefts,1600 N BROAD ST,-75.15817772,39.97732516
2/12/2016,8:34:00,Thefts,2900 S DEWEY ST,-75.22117926,39.92287957
2/12/2016,13:39:00,Thefts,1700 N 13TH ST,-75.15534379,39.97989133
1/30/2016,13:22:00,Thefts,1200 CHESTNUT ST,-75.16026869,39.95036935
2/15/2016,11:05:00,Thefts,1300 VINE ST,-75.16033755,39.95734843
2/16/2016,17:23:00,Thefts,2200 W ALLEGHENY AV,-75.16592129,40.00332387
2/17/2016,11:52:00,Thefts,1500 S 10TH ST,-75.16132597,39.93074942
2/1/2016,3:31:00,Thefts,2000 S 60TH ST,-75.22954538,39.93202522
2/4/2016,15:54:00,Thefts,1100 POPLAR ST,-75.15455801,39.96898637
2/4/2016,21:05:00,Thefts,2800 N BAMBREY ST,-75.17279826,39.99883536
1/30/2016,21:34:00,Theft from Vehicle,1 FRANKLIN MILLS BLVD,-74.96604077,40.08266331
2/12/2016,14:09:00,Theft from Vehicle,2300 E SOMERSET ST,-75.11582689,39.98388609
2/5/2016,17:32:00,Thefts,TYSON AV / E ROOSEVELT BLVD,-75.05901939,40.0406011
2/8/2016,14:07:00,Thefts,4000 MONUMENT RD,-75.21348943,40.006611
2/17/2016,15:51:00,Theft from Vehicle,300 RICHMOND ST,-75.12985743,39.96780867
2/15/2016,12:37:00,Thefts,COTTMAN AV / BUSTLETON AVE,-75.059939,40.0477604
2/17/2016,20:35:00,Thefts,7300 FRANKFORD AV,-75.04034441,40.03700453
1/21/2016,13:57:00,Thefts,2600 CASTOR AVE,-75.0916616,39.99145407
1/25/2016,12:36:00,Thefts,1300 MARKET ST,-75.16148534,39.95207291
1/27/2016,13:08:00,Thefts,2000 COTTMAN AVE,-75.06599589,40.05121215
1/21/2016,20:02:00,Theft from Vehicle,2600 S 08TH ST,-75.16104796,39.91682306
1/30/2016,19:55:00,Thefts,3900 WALNUT ST,-75.2018695,39.95407373
1/29/2016,10:40:00,Thefts,1500 N 52ND ST,-75.2258585,39.97856803
2/4/2016,19:17:00,Thefts,1900 W OLNEY AV,-75.15287212,40.03926489
2/5/2016,16:27:00,Thefts,400 E WILDEY ST,-75.12831387,39.96957664
2/5/2016,19:41:00,Thefts,1300 NAPFLE AV,-75.0728534,40.06252805
2/6/2016,18:34:00,Thefts,2200 BRYN MAWR AV 216,-75.22651067,39.99185996
2/10/2016,16:53:00,Thefts,1200 S 22ND ST,-75.18067469,39.93584456
2/11/2016,22:38:00,Thefts,6900 KEYSTONE ST,-75.03961435,40.02385481
2/16/2016,13:33:00,Thefts,2100 N 49TH ST,-75.22036839,39.99248003
2/17/2016,19:22:00,Thefts,4500 COTTMAN AV,-75.03639533,40.03155571
2/8/2016,12:57:00,Thefts,12300 ACADEMY RD,-74.97660037,40.09601265
2/12/2016,19:06:00,Thefts,1200 CHESTNUT ST,-75.16110018,39.95047395
1/27/2016,9:12:00,Thefts,3900 ARAMINGO AV,-75.08934465,39.99729256
2/1/2016,18:49:00,Thefts,1900 FAIRMOUNT AV,-75.16998552,39.96729817
2/2/2016,18:37:00,Thefts,7400 BUSTLETON AVE,-75.0581373,40.04990789
2/4/2016,12:21:00,Thefts,3900 ARAMINGO AVE,-75.08934465,39.99729256
1/30/2016,9:17:00,Theft from Vehicle,2600 AGATE ST,-75.12017982,39.98249423
2/4/2016,12:42:00,Theft from Vehicle,1000 JACKSON ST,-75.1643197,39.92238183
2/4/2016,14:32:00,Theft from Vehicle,2200 W ONTARIO ST,-75.1652317,40.00636353
1/22/2016,13:01:00,Thefts,3100 CHESTNUT ST,-75.18613583,39.95366895
2/14/2016,22:28:00,Theft from Vehicle,5600 W BERKS ST,-75.23476841,39.98526
2/16/2016,8:38:00,Theft from Vehicle,400 MOYER ST,-75.13034634,39.97122771
2/1/2016,6:24:00,Thefts,2400 ARAMINGO AV,-75.12036039,39.97569135
2/12/2016,21:09:00,Thefts,2600 KENSINGTON AV,-75.12738439,39.98884373
2/16/2016,9:57:00,Thefts,6800 WALKER ST,-75.04710029,40.03002985
2/8/2016,10:01:00,Theft from Vehicle,2000 W CHEW AV,-75.15411154,40.04099382
1/28/2016,9:11:00,Theft from Vehicle,3200 FOX ST,-75.17729903,40.01354064
1/29/2016,20:19:00,Theft from Vehicle,5200 JEFFERSON ST,-75.22656792,39.97993841
2/3/2016,12:01:00,Theft from Vehicle,600 E ERIE AVE,-75.11509063,40.00610161
2/3/2016,22:43:00,Theft from Vehicle,1500 S RINGGOLD ST,-75.18509996,39.93372886
1/24/2016,14:15:00,Theft from Vehicle,3300 N HOWARD ST,-75.12965133,40.00151922
1/28/2016,9:11:00,Theft from Vehicle,3200 FOX ST,-75.17729903,40.01354064
1/21/2016,12:29:00,Theft from Vehicle,1100 S 10TH ST,-75.16039533,39.93498907
1/21/2016,14:45:00,Theft from Vehicle,1100 LIVEZEY,-75.21129422,40.04843381
2/3/2016,13:40:00,Thefts,7800 BUSTLETON AV,-75.05400727,40.05499676
2/9/2016,15:16:00,Thefts,200 FRANKLIN MILLS CIR,-74.96480951,40.08250413
2/10/2016,12:55:00,Thefts,1300 MARKET ST,-75.16148534,39.95207291
2/10/2016,19:33:00,Thefts,2300 COTTMAN AVE,-75.05838166,40.04686772
1/31/2016,11:01:00,Thefts,1300 CHANCELLOR ST,-75.16275846,39.94853821
2/17/2016,20:21:00,Thefts,1600 FRANKLIN MILLS CIR,-74.95883739,40.08825281
1/28/2016,13:13:00,Theft from Vehicle,2700 E ONTARIO ST,-75.09681365,39.98565172
1/29/2016,10:02:00,Theft from Vehicle,2000 E ARIZONA ST,-75.12988222,39.98308146
2/6/2016,7:39:00,Theft from Vehicle,BROWN ST / PENNSYLVANIA AV,-75.18356435,39.97078737
2/7/2016,20:38:00,Theft from Vehicle,7100 E ROOSEVELT BLVD,-75.05646607,40.04200574
1/27/2016,10:07:00,Thefts,6800 TORRESDALE AV,-75.04376166,40.02563873
1/30/2016,21:50:00,Thefts,1200 CHESTNUT ST,-75.16082302,39.95043909
2/15/2016,14:41:00,Thefts,3801 S BROAD ST,-75.17430642,39.90149552
1/30/2016,6:14:00,Theft from Vehicle,2200 BRYN MAWR AV,-75.22662421,39.99233582
